

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	77	293	18	20	106.5	127
1	397	207	10	20	40.5	127
2	262	77	18	20	122.5	127

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	78	293	18	20	106.5	128
1	398	207	10	20	40.5	128
2	263	78	18	20	122.5	128

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	78	293	18	20	106.5	129
1	398	208	10	20	39.5	129
2	264	78	18	20	122.5	129

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	79	293	18	20	106.5	130
1	398	208	10	20	39.5	130
2	265	78	18	20	122.5	130

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	80	293	18	20	106.5	131
1	398	209	10	20	40.5	131
2	266	80	18	20	122.5	131

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	80	293	18	20	106.5	132
1	267	80	18	20	123.0	132

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	80	295	18	20	106.5	133
1	267	80	18	20	123.0	133

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	81	296	18	20	106.5	134
1	269	80	18	20	123.0	134

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	81	296	18	20	106.5	135
1	269	80	18	20	123.0	135

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	81	296	18	20	106.5	136
1	270	82	18	20	123.0	136

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	82	298	18	20	106.5	137
1	272	82	18	20	123.0	137

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	84	299	18	20	106.5	138
1	272	84	18	20	123.0	138

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	84	300	18	20	106.5	139
1	272	84	18	20	123.0	139

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	84	299	18	23	112.0	140
